lcl|NC_035780.1_prot_XP_022293144.1_2389	sp|Q9VX32|RG190_DROME	36.000	325	181	10	1361	1673	1252	1561	5.18e-40	167
lcl|NC_035780.1_prot_XP_022293153.1_2390	sp|Q9VX32|RG190_DROME	35.306	1014	597	19	8	997	2	980	0.0	600
lcl|NC_035780.1_prot_XP_022293153.1_2390	sp|Q9VX32|RG190_DROME	36.000	325	181	10	1361	1673	1252	1561	5.18e-40	167
lcl|NC_035780.1_prot_XP_022293163.1_2391	sp|Q9VX32|RG190_DROME	35.306	1014	597	19	8	997	2	980	0.0	600
lcl|NC_035780.1_prot_XP_022293163.1_2391	sp|Q9VX32|RG190_DROME	36.000	325	181	10	1361	1673	1252	1561	5.18e-40	167
lcl|NC_035780.1_prot_XP_022293171.1_2392	sp|Q9VX32|RG190_DROME	35.306	1014	597	19	8	997	2	980	0.0	600
lcl|NC_035780.1_prot_XP_022293171.1_2392	sp|Q9VX32|RG190_DROME	36.000	325	181	10	1361	1673	1252	1561	5.18e-40	167
lcl|NC_035780.1_prot_XP_022293180.1_2393	sp|Q9VX32|RG190_DROME	35.306	1014	597	19	8	997	2	980	0.0	600
lcl|NC_035780.1_prot_XP_022293180.1_2393	sp|Q9VX32|RG190_DROME	36.000	325	181	10	1361	1673	1252	1561	5.18e-40	167
lcl|NC_035780.1_prot_XP_022293188.1_2394	sp|Q9VX32|RG190_DROME	35.306	1014	597	19	8	997	2	980	0.0	600
lcl|NC_035780.1_prot_XP_022293188.1_2394	sp|Q9VX32|RG190_DROME	36.000	325	181	10	1361	1673	1252	1561	5.18e-40	167
lcl|NC_035780.1_prot_XP_022293215.1_2395	sp|Q9VX32|RG190_DROME	35.306	1014	597	19	8	997	2	980	0.0	599
lcl|NC_035780.1_prot_XP_022293215.1_2395	sp|Q9VX32|RG190_DROME	36.000	325	170	10	1361	1662	1252	1561	3.90e-40	167
lcl|NC_035780.1_prot_XP_022293223.1_2396	sp|Q9VX32|RG190_DROME	35.306	1014	597	19	8	997	2	980	0.0	599
lcl|NC_035780.1_prot_XP_022293223.1_2396	sp|Q9VX32|RG190_DROME	36.624	314	172	10	1323	1624	1263	1561	1.55e-39	165
lcl|NC_035780.1_prot_XP_022293234.1_2397	sp|Q9VX32|RG190_DROME	35.306	1014	597	19	8	997	2	980	0.0	598
lcl|NC_035780.1_prot_XP_022293234.1_2397	sp|Q9VX32|RG190_DROME	36.000	325	181	10	1303	1615	1252	1561	6.26e-40	166
lcl|NC_035780.1_prot_XP_022293241.1_2398	sp|Q9VX32|RG190_DROME	35.664	1001	585	19	8	984	2	967	0.0	599
lcl|NC_035780.1_prot_XP_022293241.1_2398	sp|Q9VX32|RG190_DROME	36.000	325	181	10	1276	1588	1252	1561	6.06e-40	166
lcl|NC_035780.1_prot_XP_022293204.1_2399	sp|Q9VX32|RG190_DROME	35.481	1009	597	18	8	992	2	980	0.0	605
lcl|NC_035780.1_prot_XP_022293204.1_2399	sp|Q9VX32|RG190_DROME	36.000	325	181	10	1356	1668	1252	1561	5.95e-40	166
lcl|NC_035780.1_prot_XP_022287276.1_2400	sp|Q6PEC4|SKP1_RAT	85.890	163	22	1	1	162	1	163	3.88e-89	259
lcl|NC_035780.1_prot_XP_022287351.1_2401	sp|Q6PEC4|SKP1_RAT	85.890	163	22	1	1	162	1	163	3.88e-89	259
lcl|NC_035780.1_prot_XP_022316504.1_2402	sp|Q29K06|GTPBA_DROPS	47.273	330	172	2	95	423	24	352	7.73e-87	273
lcl|NC_035780.1_prot_XP_022297186.1_2403	sp|Q9UJ83|HACL1_HUMAN	60.105	569	224	2	3	570	12	578	0.0	734
lcl|NC_035780.1_prot_XP_022331535.1_2404	sp|E2RFJ3|S40A1_CANLF	38.261	575	308	7	13	587	25	552	7.75e-118	366
lcl|NC_035780.1_prot_XP_022331528.1_2405	sp|E2RFJ3|S40A1_CANLF	38.394	573	308	7	51	623	25	552	1.52e-117	366
lcl|NC_035780.1_prot_XP_022331518.1_2406	sp|E2RFJ3|S40A1_CANLF	38.261	575	308	7	51	625	25	552	4.12e-117	365
lcl|NC_035780.1_prot_XP_022316395.1_2408	sp|Q24372|LACH_DROME	30.931	333	193	11	332	654	52	357	3.40e-34	137
lcl|NC_035780.1_prot_XP_022316395.1_2408	sp|Q24372|LACH_DROME	30.677	251	154	6	28	274	88	322	8.53e-28	118
lcl|NC_035780.1_prot_XP_022314406.1_2413	sp|Q3SYZ4|SYDC_BOVIN	69.355	496	145	2	41	529	6	501	0.0	737
lcl|NC_035780.1_prot_XP_022331947.1_2419	sp|Q94887|NRX4_DROME	38.438	1280	706	28	54	1303	57	1284	0.0	840
lcl|NC_035780.1_prot_XP_022316091.1_2420	sp|P97402|GCNT2_MOUSE	40.909	330	169	9	107	421	71	389	4.02e-77	248
lcl|NC_035780.1_prot_XP_022316118.1_2421	sp|P97402|GCNT2_MOUSE	40.909	330	169	9	93	407	71	389	1.70e-77	249
lcl|NC_035780.1_prot_XP_022316100.1_2422	sp|P97402|GCNT2_MOUSE	40.909	330	169	9	99	413	71	389	2.25e-77	248
lcl|NC_035780.1_prot_XP_022316110.1_2423	sp|P97402|GCNT2_MOUSE	40.909	330	169	9	99	413	71	389	2.25e-77	248
lcl|NC_035780.1_prot_XP_022316128.1_2424	sp|P97402|GCNT2_MOUSE	40.909	330	169	9	85	399	71	389	1.75e-77	248
lcl|NC_035780.1_prot_XP_022344961.1_2435	sp|Q5JVG2|ZN484_HUMAN	33.712	264	160	4	397	659	381	630	1.97e-33	142
lcl|NC_035780.1_prot_XP_022344961.1_2435	sp|Q5JVG2|ZN484_HUMAN	30.769	260	165	4	401	659	525	770	1.64e-26	120
lcl|NC_035780.1_prot_XP_022344970.1_2436	sp|Q5JVG2|ZN484_HUMAN	33.712	264	160	4	384	646	381	630	1.84e-33	142
lcl|NC_035780.1_prot_XP_022344970.1_2436	sp|Q5JVG2|ZN484_HUMAN	30.769	260	165	4	388	646	525	770	1.54e-26	120
lcl|NC_035780.1_prot_XP_022344970.1_2436	sp|Q5JVG2|ZN484_HUMAN	31.496	254	129	4	380	630	599	810	3.86e-26	119
lcl|NC_035780.1_prot_XP_022344979.1_2437	sp|Q5JVG2|ZN484_HUMAN	33.712	264	160	4	384	646	381	630	1.84e-33	142
lcl|NC_035780.1_prot_XP_022344979.1_2437	sp|Q5JVG2|ZN484_HUMAN	30.769	260	165	4	388	646	525	770	1.54e-26	120
lcl|NC_035780.1_prot_XP_022344979.1_2437	sp|Q5JVG2|ZN484_HUMAN	31.496	254	129	4	380	630	599	810	3.86e-26	119
lcl|NC_035780.1_prot_XP_022344987.1_2438	sp|Q5JVG2|ZN484_HUMAN	33.712	264	160	4	384	646	381	630	1.84e-33	142
lcl|NC_035780.1_prot_XP_022344987.1_2438	sp|Q5JVG2|ZN484_HUMAN	30.769	260	165	4	388	646	525	770	1.54e-26	120
lcl|NC_035780.1_prot_XP_022344987.1_2438	sp|Q5JVG2|ZN484_HUMAN	31.496	254	129	4	380	630	599	810	3.86e-26	119
lcl|NC_035780.1_prot_XP_022344996.1_2439	sp|Q5JVG2|ZN484_HUMAN	33.712	264	160	4	384	646	381	630	1.84e-33	142
lcl|NC_035780.1_prot_XP_022344996.1_2439	sp|Q5JVG2|ZN484_HUMAN	30.769	260	165	4	388	646	525	770	1.54e-26	120
lcl|NC_035780.1_prot_XP_022344996.1_2439	sp|Q5JVG2|ZN484_HUMAN	31.496	254	129	4	380	630	599	810	3.86e-26	119
lcl|NC_035780.1_prot_XP_022345004.1_2440	sp|Q5JVG2|ZN484_HUMAN	33.712	264	160	4	384	646	381	630	1.84e-33	142
lcl|NC_035780.1_prot_XP_022345004.1_2440	sp|Q5JVG2|ZN484_HUMAN	30.769	260	165	4	388	646	525	770	1.54e-26	120
lcl|NC_035780.1_prot_XP_022345004.1_2440	sp|Q5JVG2|ZN484_HUMAN	31.496	254	129	4	380	630	599	810	3.86e-26	119
lcl|NC_035780.1_prot_XP_022345012.1_2441	sp|Q5JVG2|ZN484_HUMAN	33.712	264	160	4	384	646	381	630	1.84e-33	142
lcl|NC_035780.1_prot_XP_022345012.1_2441	sp|Q5JVG2|ZN484_HUMAN	30.769	260	165	4	388	646	525	770	1.54e-26	120
lcl|NC_035780.1_prot_XP_022345012.1_2441	sp|Q5JVG2|ZN484_HUMAN	31.496	254	129	4	380	630	599	810	3.86e-26	119
lcl|NC_035780.1_prot_XP_022345021.1_2442	sp|Q5JVG2|ZN484_HUMAN	33.712	264	160	4	384	646	381	630	1.84e-33	142
lcl|NC_035780.1_prot_XP_022345021.1_2442	sp|Q5JVG2|ZN484_HUMAN	30.769	260	165	4	388	646	525	770	1.54e-26	120
lcl|NC_035780.1_prot_XP_022345021.1_2442	sp|Q5JVG2|ZN484_HUMAN	31.496	254	129	4	380	630	599	810	3.86e-26	119
lcl|NC_035780.1_prot_XP_022345029.1_2443	sp|Q5JVG2|ZN484_HUMAN	33.712	264	160	4	384	646	381	630	1.84e-33	142
lcl|NC_035780.1_prot_XP_022345029.1_2443	sp|Q5JVG2|ZN484_HUMAN	30.769	260	165	4	388	646	525	770	1.54e-26	120
lcl|NC_035780.1_prot_XP_022345029.1_2443	sp|Q5JVG2|ZN484_HUMAN	31.496	254	129	4	380	630	599	810	3.86e-26	119
lcl|NC_035780.1_prot_XP_022345035.1_2444	sp|Q5JVG2|ZN484_HUMAN	33.712	264	160	4	384	646	381	630	1.84e-33	142
lcl|NC_035780.1_prot_XP_022345035.1_2444	sp|Q5JVG2|ZN484_HUMAN	30.769	260	165	4	388	646	525	770	1.54e-26	120
lcl|NC_035780.1_prot_XP_022345035.1_2444	sp|Q5JVG2|ZN484_HUMAN	31.496	254	129	4	380	630	599	810	3.86e-26	119
lcl|NC_035780.1_prot_XP_022293538.1_2446	sp|Q5TZ51|MPV17_DANRE	38.824	170	101	2	6	172	6	175	2.20e-36	128
lcl|NC_035780.1_prot_XP_022307234.1_2447	sp|Q7KRY7|SCRIB_DROME	54.972	533	188	6	1	533	1	481	1.17e-172	571
lcl|NC_035780.1_prot_XP_022307234.1_2447	sp|Q7KRY7|SCRIB_DROME	55.102	196	87	1	1237	1431	1234	1429	1.82e-59	230
lcl|NC_035780.1_prot_XP_022307234.1_2447	sp|Q7KRY7|SCRIB_DROME	38.991	218	109	6	681	878	604	817	7.34e-27	124
lcl|NC_035780.1_prot_XP_022307218.1_2448	sp|Q7KRY7|SCRIB_DROME	54.972	533	188	6	1	533	1	481	8.20e-172	571
lcl|NC_035780.1_prot_XP_022307218.1_2448	sp|Q7KRY7|SCRIB_DROME	55.102	196	87	1	1237	1431	1234	1429	2.00e-59	230
lcl|NC_035780.1_prot_XP_022307218.1_2448	sp|Q7KRY7|SCRIB_DROME	39.269	219	107	7	681	878	604	817	8.34e-26	120
lcl|NC_035780.1_prot_XP_022307173.1_2449	sp|Q7KRY7|SCRIB_DROME	54.972	533	188	6	1	533	1	481	2.32e-171	571
lcl|NC_035780.1_prot_XP_022307173.1_2449	sp|Q7KRY7|SCRIB_DROME	55.102	196	87	1	1237	1431	1234	1429	2.22e-59	230
lcl|NC_035780.1_prot_XP_022307173.1_2449	sp|Q7KRY7|SCRIB_DROME	39.269	219	107	7	681	878	604	817	9.32e-26	120
lcl|NC_035780.1_prot_XP_022307191.1_2450	sp|Q7KRY7|SCRIB_DROME	54.972	533	188	6	1	533	1	481	1.16e-171	571
lcl|NC_035780.1_prot_XP_022307191.1_2450	sp|Q7KRY7|SCRIB_DROME	55.102	196	87	1	1237	1431	1234	1429	2.12e-59	230
lcl|NC_035780.1_prot_XP_022307191.1_2450	sp|Q7KRY7|SCRIB_DROME	38.991	218	109	6	681	878	604	817	9.01e-27	123
lcl|NC_035780.1_prot_XP_022307153.1_2451	sp|Q7KRY7|SCRIB_DROME	54.972	533	188	6	1	533	1	481	2.06e-171	571
lcl|NC_035780.1_prot_XP_022307153.1_2451	sp|Q7KRY7|SCRIB_DROME	55.102	196	87	1	1237	1431	1234	1429	2.01e-59	230
lcl|NC_035780.1_prot_XP_022307153.1_2451	sp|Q7KRY7|SCRIB_DROME	39.269	219	107	7	681	878	604	817	8.15e-26	120
lcl|NC_035780.1_prot_XP_022307068.1_2452	sp|Q7KRY7|SCRIB_DROME	54.972	533	188	6	1	533	1	481	6.56e-171	571
lcl|NC_035780.1_prot_XP_022307068.1_2452	sp|Q7KRY7|SCRIB_DROME	55.102	196	87	1	1237	1431	1234	1429	2.55e-59	230
lcl|NC_035780.1_prot_XP_022307068.1_2452	sp|Q7KRY7|SCRIB_DROME	39.269	219	107	7	681	878	604	817	1.09e-25	120
lcl|NC_035780.1_prot_XP_022307134.1_2453	sp|Q4H4B6|SCRIB_DANRE	64.762	420	147	1	1	420	1	419	7.54e-167	556
lcl|NC_035780.1_prot_XP_022307134.1_2453	sp|Q4H4B6|SCRIB_DANRE	53.846	273	118	2	1176	1440	988	1260	1.29e-81	302
lcl|NC_035780.1_prot_XP_022307134.1_2453	sp|Q4H4B6|SCRIB_DANRE	33.921	227	135	6	751	970	875	1093	1.96e-21	106
lcl|NC_035780.1_prot_XP_022307125.1_2454	sp|Q4H4B6|SCRIB_DANRE	58.418	493	180	5	1	479	1	482	2.72e-168	561
lcl|NC_035780.1_prot_XP_022307125.1_2454	sp|Q4H4B6|SCRIB_DANRE	53.846	273	118	2	1181	1445	988	1260	1.35e-81	302
lcl|NC_035780.1_prot_XP_022307125.1_2454	sp|Q4H4B6|SCRIB_DANRE	50.207	241	105	6	741	976	725	955	6.78e-54	212
lcl|NC_035780.1_prot_XP_022307125.1_2454	sp|Q4H4B6|SCRIB_DANRE	33.921	227	135	6	756	975	875	1093	2.03e-21	106
lcl|NC_035780.1_prot_XP_022307093.1_2455	sp|Q7KRY7|SCRIB_DROME	56.420	514	188	4	1	511	1	481	8.09e-174	579
lcl|NC_035780.1_prot_XP_022307093.1_2455	sp|Q7KRY7|SCRIB_DROME	55.102	196	87	1	1215	1409	1234	1429	2.27e-59	230
lcl|NC_035780.1_prot_XP_022307093.1_2455	sp|Q7KRY7|SCRIB_DROME	39.269	219	107	7	659	856	604	817	1.07e-25	120
lcl|NC_035780.1_prot_XP_022307110.1_2456	sp|Q7KRY7|SCRIB_DROME	62.884	423	157	0	1	423	1	423	2.93e-170	569
lcl|NC_035780.1_prot_XP_022307110.1_2456	sp|Q7KRY7|SCRIB_DROME	55.102	196	87	1	1203	1397	1234	1429	2.33e-59	230
lcl|NC_035780.1_prot_XP_022307110.1_2456	sp|Q7KRY7|SCRIB_DROME	39.269	219	107	7	654	851	604	817	1.13e-25	120
lcl|NC_035780.1_prot_XP_022307101.1_2457	sp|Q7KRY7|SCRIB_DROME	62.884	423	157	0	1	423	1	423	2.83e-170	569
lcl|NC_035780.1_prot_XP_022307101.1_2457	sp|Q7KRY7|SCRIB_DROME	55.102	196	87	1	1210	1404	1234	1429	2.09e-59	230
lcl|NC_035780.1_prot_XP_022307101.1_2457	sp|Q7KRY7|SCRIB_DROME	39.269	219	107	7	654	851	604	817	1.11e-25	120
lcl|NC_035780.1_prot_XP_022307084.1_2458	sp|Q7KRY7|SCRIB_DROME	56.947	511	190	5	1	511	1	481	6.97e-174	579
lcl|NC_035780.1_prot_XP_022307084.1_2458	sp|Q7KRY7|SCRIB_DROME	55.102	196	87	1	1215	1409	1234	1429	2.36e-59	230
lcl|NC_035780.1_prot_XP_022307084.1_2458	sp|Q7KRY7|SCRIB_DROME	39.269	219	107	7	659	856	604	817	1.12e-25	120
lcl|NC_035780.1_prot_XP_022307052.1_2459	sp|Q7KRY7|SCRIB_DROME	62.884	423	157	0	1	423	1	423	6.47e-170	568
lcl|NC_035780.1_prot_XP_022307052.1_2459	sp|Q7KRY7|SCRIB_DROME	55.102	196	87	1	1232	1426	1234	1429	2.46e-59	230
lcl|NC_035780.1_prot_XP_022307052.1_2459	sp|Q7KRY7|SCRIB_DROME	39.269	219	107	7	676	873	604	817	1.14e-25	120
lcl|NC_035780.1_prot_XP_022307061.1_2460	sp|Q7KRY7|SCRIB_DROME	54.972	533	188	6	1	533	1	481	5.90e-171	571
lcl|NC_035780.1_prot_XP_022307061.1_2460	sp|Q7KRY7|SCRIB_DROME	55.102	196	87	1	1230	1424	1234	1429	2.71e-59	230
lcl|NC_035780.1_prot_XP_022307061.1_2460	sp|Q7KRY7|SCRIB_DROME	39.269	219	107	7	681	878	604	817	1.21e-25	120
lcl|NC_035780.1_prot_XP_022307226.1_2461	sp|Q7KRY7|SCRIB_DROME	54.972	533	188	6	1	533	1	481	2.51e-172	572
lcl|NC_035780.1_prot_XP_022307226.1_2461	sp|Q7KRY7|SCRIB_DROME	55.102	196	87	1	1237	1431	1234	1429	2.26e-59	230
lcl|NC_035780.1_prot_XP_022307226.1_2461	sp|Q7KRY7|SCRIB_DROME	39.269	219	107	7	681	878	604	817	8.21e-26	120
lcl|NC_035780.1_prot_XP_022307181.1_2462	sp|Q7KRY7|SCRIB_DROME	54.972	533	188	6	1	533	1	481	6.13e-172	572
lcl|NC_035780.1_prot_XP_022307181.1_2462	sp|Q7KRY7|SCRIB_DROME	55.102	196	87	1	1237	1431	1234	1429	2.51e-59	230
lcl|NC_035780.1_prot_XP_022307181.1_2462	sp|Q7KRY7|SCRIB_DROME	39.269	219	107	7	681	878	604	817	9.74e-26	120
lcl|NC_035780.1_prot_XP_022307075.1_2463	sp|Q7KRY7|SCRIB_DROME	54.972	533	188	6	1	533	1	481	5.92e-171	571
lcl|NC_035780.1_prot_XP_022307075.1_2463	sp|Q7KRY7|SCRIB_DROME	55.102	196	87	1	1237	1431	1234	1429	2.74e-59	230
lcl|NC_035780.1_prot_XP_022307075.1_2463	sp|Q7KRY7|SCRIB_DROME	39.269	219	107	7	681	878	604	817	1.29e-25	120
lcl|NC_035780.1_prot_XP_022307207.1_2464	sp|Q7KRY7|SCRIB_DROME	54.972	533	188	6	1	533	1	481	5.29e-172	572
lcl|NC_035780.1_prot_XP_022307207.1_2464	sp|Q7KRY7|SCRIB_DROME	55.102	196	87	1	1237	1431	1234	1429	2.25e-59	230
lcl|NC_035780.1_prot_XP_022307207.1_2464	sp|Q7KRY7|SCRIB_DROME	39.269	219	107	7	681	878	604	817	8.34e-26	120
lcl|NC_035780.1_prot_XP_022307162.1_2465	sp|Q7KRY7|SCRIB_DROME	54.972	533	188	6	1	533	1	481	7.72e-172	572
lcl|NC_035780.1_prot_XP_022307162.1_2465	sp|Q7KRY7|SCRIB_DROME	55.102	196	87	1	1237	1431	1234	1429	2.29e-59	230
lcl|NC_035780.1_prot_XP_022307162.1_2465	sp|Q7KRY7|SCRIB_DROME	39.269	219	107	7	681	878	604	817	8.42e-26	120
lcl|NC_035780.1_prot_XP_022307199.1_2466	sp|Q7KRY7|SCRIB_DROME	54.972	533	188	6	1	533	1	481	6.53e-172	572
lcl|NC_035780.1_prot_XP_022307199.1_2466	sp|Q7KRY7|SCRIB_DROME	55.102	196	87	1	1237	1431	1234	1429	2.30e-59	230
lcl|NC_035780.1_prot_XP_022307199.1_2466	sp|Q7KRY7|SCRIB_DROME	39.269	219	107	7	681	878	604	817	8.48e-26	120
lcl|NC_035780.1_prot_XP_022307144.1_2467	sp|Q7KRY7|SCRIB_DROME	54.972	533	188	6	1	533	1	481	2.10e-171	572
lcl|NC_035780.1_prot_XP_022307144.1_2467	sp|Q7KRY7|SCRIB_DROME	55.102	196	87	1	1237	1431	1234	1429	2.23e-59	230
lcl|NC_035780.1_prot_XP_022307144.1_2467	sp|Q7KRY7|SCRIB_DROME	39.269	219	107	7	681	878	604	817	9.81e-26	120
lcl|NC_035780.1_prot_XP_022307046.1_2468	sp|Q7KRY7|SCRIB_DROME	54.972	533	188	6	1	533	1	481	5.41e-171	572
lcl|NC_035780.1_prot_XP_022307046.1_2468	sp|Q7KRY7|SCRIB_DROME	55.102	196	87	1	1237	1431	1234	1429	2.47e-59	230
lcl|NC_035780.1_prot_XP_022307046.1_2468	sp|Q7KRY7|SCRIB_DROME	39.269	219	107	7	681	878	604	817	1.11e-25	120
lcl|NC_035780.1_prot_XP_022307118.1_2469	sp|Q7KRY7|SCRIB_DROME	54.972	533	188	6	1	533	1	481	3.03e-171	572
lcl|NC_035780.1_prot_XP_022307118.1_2469	sp|Q7KRY7|SCRIB_DROME	55.102	196	87	1	1237	1431	1234	1429	2.28e-59	230
lcl|NC_035780.1_prot_XP_022307118.1_2469	sp|Q7KRY7|SCRIB_DROME	39.269	219	107	7	681	878	604	817	1.00e-25	120
lcl|NC_035780.1_prot_XP_022304353.1_2473	sp|Q0V9W6|BTBD6_XENTR	32.941	425	272	8	5	419	106	527	1.07e-60	209
lcl|NC_035780.1_prot_XP_022313394.1_2475	sp|Q7ZV80|SPF30_DANRE	50.211	237	108	3	1	235	1	229	1.11e-75	231
lcl|NC_035780.1_prot_XP_022313470.1_2476	sp|Q7ZV80|SPF30_DANRE	46.701	197	95	3	35	229	41	229	1.51e-54	177
lcl|NC_035780.1_prot_XP_022305493.1_2477	sp|Q5RID7|SNX17_DANRE	48.745	478	203	6	1	441	1	473	2.75e-166	479
lcl|NC_035780.1_prot_XP_022300206.1_2478	sp|Q66I21|AL8A1_DANRE	62.630	479	177	1	3	479	8	486	0.0	640
lcl|NC_035780.1_prot_XP_022308501.1_2501	sp|O17185|SUP9_CAEEL	58.805	318	118	5	1	315	1	308	1.04e-124	364
lcl|NC_035780.1_prot_XP_022311438.1_2502	sp|O17185|SUP9_CAEEL	52.395	334	142	5	1	326	1	325	1.40e-116	343
lcl|NC_035780.1_prot_XP_022309650.1_2503	sp|O17185|SUP9_CAEEL	51.692	325	146	3	2	323	1	317	4.25e-111	330
lcl|NC_035780.1_prot_XP_022310386.1_2504	sp|O17185|SUP9_CAEEL	51.692	325	146	3	2	323	1	317	4.25e-111	330
lcl|NC_035780.1_prot_XP_022288133.1_2506	sp|Q5ZID0|NMRL1_CHICK	40.068	292	169	6	29	317	5	293	4.18e-70	223
lcl|NC_035780.1_prot_XP_022288116.1_2507	sp|Q5ZID0|NMRL1_CHICK	39.865	296	168	7	29	321	5	293	5.41e-68	218
lcl|NC_035780.1_prot_XP_022288125.1_2508	sp|Q5ZID0|NMRL1_CHICK	39.527	296	169	7	29	321	5	293	8.42e-68	217
lcl|NC_035780.1_prot_XP_022288082.1_2509	sp|Q5ZID0|NMRL1_CHICK	39.000	300	169	7	29	325	5	293	4.02e-67	215
lcl|NC_035780.1_prot_XP_022288091.1_2510	sp|Q5ZID0|NMRL1_CHICK	39.000	300	169	7	29	325	5	293	3.81e-67	216
lcl|NC_035780.1_prot_XP_022288072.1_2511	sp|Q5ZID0|NMRL1_CHICK	38.487	304	169	7	29	329	5	293	1.56e-66	214
lcl|NC_035780.1_prot_XP_022288106.1_2512	sp|Q5ZID0|NMRL1_CHICK	39.799	299	167	7	29	324	5	293	1.45e-68	219
lcl|NC_035780.1_prot_XP_022288071.1_2513	sp|Q5ZID0|NMRL1_CHICK	38.436	307	168	7	29	332	5	293	2.62e-67	216
lcl|NC_035780.1_prot_XP_022288068.1_2514	sp|Q5ZID0|NMRL1_CHICK	37.942	311	168	7	29	336	5	293	1.18e-66	214
lcl|NC_035780.1_prot_XP_022288061.1_2515	sp|Q5ZID0|NMRL1_CHICK	37.580	314	168	7	29	339	5	293	3.82e-66	213
lcl|NC_035780.1_prot_XP_022288099.1_2516	sp|Q5ZID0|NMRL1_CHICK	37.580	314	168	7	14	324	5	293	2.44e-66	213
lcl|NC_035780.1_prot_XP_022286111.1_2517	sp|Q7Z0T3|TEMPT_APLCA	51.579	95	44	2	58	151	18	111	3.07e-24	94.7
lcl|NC_035780.1_prot_XP_022286103.1_2518	sp|Q7Z0T3|TEMPT_APLCA	55.556	99	38	3	4	101	14	107	1.33e-27	101
lcl|NC_035780.1_prot_XP_022291081.1_2519	sp|Q7Z0T3|TEMPT_APLCA	46.789	109	53	4	9	113	13	120	6.81e-23	89.7
lcl|NC_035780.1_prot_XP_022300931.1_2524	sp|Q7Z0T3|TEMPT_APLCA	46.364	110	56	3	5	112	12	120	3.57e-22	87.8
lcl|NC_035780.1_prot_XP_022297244.1_2525	sp|Q14517|FAT1_HUMAN	24.242	1122	735	45	278	1324	2242	3323	1.61e-33	145
lcl|NC_035780.1_prot_XP_022297244.1_2525	sp|Q14517|FAT1_HUMAN	24.076	1001	668	40	383	1324	2461	3428	1.74e-24	116
lcl|NC_035780.1_prot_XP_022297244.1_2525	sp|Q14517|FAT1_HUMAN	22.770	1054	698	46	286	1264	2461	3473	1.42e-22	110
lcl|NC_035780.1_prot_XP_022297244.1_2525	sp|Q14517|FAT1_HUMAN	23.185	1143	763	44	157	1223	2434	3537	4.15e-21	105
lcl|NC_035780.1_prot_XP_022297253.1_2526	sp|P49286|MTR1B_HUMAN	26.199	271	192	5	11	277	21	287	1.34e-22	100
lcl|NC_035780.1_prot_XP_022316933.1_2532	sp|P46428|GST_ANOGA	44.175	206	109	3	1	203	1	203	9.42e-51	166
lcl|NC_035780.1_prot_XP_022345376.1_2533	sp|D3YXG0|HMCN1_MOUSE	22.412	821	537	35	267	1036	3561	4332	7.20e-21	103
lcl|NC_035780.1_prot_XP_022345349.1_2534	sp|A2AJ76|HMCN2_MOUSE	22.969	1145	674	53	227	1240	2378	3445	1.30e-33	146
lcl|NC_035780.1_prot_XP_022345349.1_2534	sp|A2AJ76|HMCN2_MOUSE	22.566	1294	808	56	157	1331	1547	2765	4.29e-26	121
lcl|NC_035780.1_prot_XP_022345349.1_2534	sp|A2AJ76|HMCN2_MOUSE	22.098	1163	732	52	169	1216	2408	3511	3.78e-23	112
lcl|NC_035780.1_prot_XP_022345367.1_2535	sp|D3YXG0|HMCN1_MOUSE	22.303	964	637	44	267	1174	3561	4468	1.34e-23	113
lcl|NC_035780.1_prot_XP_022345367.1_2535	sp|D3YXG0|HMCN1_MOUSE	21.926	1163	732	58	161	1227	3072	4154	9.01e-22	107
lcl|NC_035780.1_prot_XP_022345358.1_2536	sp|D3YXG0|HMCN1_MOUSE	22.188	960	643	43	267	1174	3561	4468	2.31e-24	115
lcl|NC_035780.1_prot_XP_022345358.1_2536	sp|D3YXG0|HMCN1_MOUSE	22.289	1162	729	60	161	1227	3072	4154	1.64e-21	106
lcl|NC_035780.1_prot_XP_022345387.1_2537	sp|D3YXG0|HMCN1_MOUSE	22.412	821	537	35	267	1036	3561	4332	6.44e-21	103
lcl|NC_035780.1_prot_XP_022342194.1_2542	sp|Q8WV41|SNX33_HUMAN	35.101	641	343	12	4	639	1	573	4.14e-130	397
lcl|NC_035780.1_prot_XP_022342237.1_2543	sp|Q6NRL2|SNX33_XENLA	43.584	413	213	4	214	624	154	548	2.30e-124	381
lcl|NC_035780.1_prot_XP_022342213.1_2544	sp|Q91VH2|SNX9_MOUSE	36.164	636	346	11	7	627	2	592	1.75e-124	383
lcl|NC_035780.1_prot_XP_022342231.1_2545	sp|Q8WV41|SNX33_HUMAN	35.897	624	343	10	7	625	2	573	4.13e-135	410
lcl|NC_035780.1_prot_XP_022342222.1_2546	sp|Q8WV41|SNX33_HUMAN	35.726	627	343	11	7	628	2	573	8.00e-133	404
lcl|NC_035780.1_prot_XP_022342203.1_2547	sp|Q8WV41|SNX33_HUMAN	35.165	637	343	11	7	638	2	573	3.35e-131	400
lcl|NC_035780.1_prot_XP_022342187.1_2548	sp|Q8WV41|SNX33_HUMAN	35.000	640	343	12	7	641	2	573	4.90e-129	395
lcl|NC_035780.1_prot_XP_022342149.1_2549	sp|A7T1N0|TMP2L_NEMVE	24.352	1659	938	62	52	1600	100	1551	9.41e-96	345
lcl|NC_035780.1_prot_XP_022342166.1_2550	sp|A7T1N0|TMP2L_NEMVE	24.500	1649	938	61	52	1590	100	1551	5.23e-98	352
